"local_site","DateTime","mmt_num","SM"
"MRS11",2018-07-24 08:00:00,4,0.1681
"MRS11",2018-07-24 08:00:00,5,0.2741
"MRS13A",2018-07-24 08:00:00,1,0.0141
"MRS13A",2018-07-24 08:00:00,2,0.2109
"MRS13A",2018-07-24 08:00:00,3,0.1187
"MRS13A",2018-07-24 08:00:00,4,0.2334
"MRS13A",2018-07-24 08:00:00,5,0.0896
"MRS1",2018-07-24 09:00:00,1,0.1659
"MRS1",2018-07-24 09:00:00,2,0.147
"MRS1",2018-07-24 09:00:00,3,0.0933
"MRS1",2018-07-24 09:00:00,4,0.2015
"MRS1",2018-07-24 09:00:00,5,0.2225
"MRS11",2018-07-24 09:00:00,1,0.2458
"MRS11",2018-07-24 09:00:00,2,0.1296
"MRS11",2018-07-24 09:00:00,3,0.3649
"MRS11",2018-07-24 09:00:00,4,0.1673
"MRS11",2018-07-24 09:00:00,5,0.2741
"MRS13A",2018-07-24 09:00:00,1,0.0126
"MRS13A",2018-07-24 09:00:00,2,0.2116
"MRS13A",2018-07-24 09:00:00,3,0.1187
"MRS13A",2018-07-24 09:00:00,4,0.2356
"MRS13A",2018-07-24 09:00:00,5,0.0882
"MRS1",2018-07-24 10:00:00,1,0.1652
"MRS1",2018-07-24 10:00:00,2,0.147
"MRS1",2018-07-24 10:00:00,3,0.0933
"MRS1",2018-07-24 10:00:00,4,0.2
"MRS1",2018-07-24 10:00:00,5,0.2211
"MRS11",2018-07-24 10:00:00,1,0.2465
"MRS11",2018-07-24 10:00:00,2,0.1296
"MRS11",2018-07-24 10:00:00,3,0.3627
"MRS11",2018-07-24 10:00:00,4,0.1681
"MRS11",2018-07-24 10:00:00,5,0.2748
"MRS13A",2018-07-24 10:00:00,1,0.0177
"MRS13A",2018-07-24 10:00:00,2,0.2087
"MRS13A",2018-07-24 10:00:00,3,0.115
"MRS13A",2018-07-24 10:00:00,4,0.2363
"MRS13A",2018-07-24 10:00:00,5,0.0867
"MRS1",2018-07-24 11:00:00,1,0.1608
"MRS1",2018-07-24 11:00:00,2,0.1456
"MRS1",2018-07-24 11:00:00,3,0.0904
"MRS1",2018-07-24 11:00:00,4,0.1964
"MRS1",2018-07-24 11:00:00,5,0.2211
"MRS11",2018-07-24 11:00:00,1,0.2501
"MRS11",2018-07-24 11:00:00,2,0.1288
"MRS11",2018-07-24 11:00:00,3,0.3613
"MRS11",2018-07-24 11:00:00,4,0.1673
"MRS11",2018-07-24 11:00:00,5,0.2719
"MRS13A",2018-07-24 11:00:00,1,0.009
"MRS13A",2018-07-24 11:00:00,2,0.208
"MRS13A",2018-07-24 11:00:00,3,0.1121
"MRS13A",2018-07-24 11:00:00,4,0.2429
"MRS13A",2018-07-24 11:00:00,5,0.0853
"MRS1",2018-07-24 12:00:00,1,0.1535
"MRS1",2018-07-24 12:00:00,2,0.147
"MRS1",2018-07-24 12:00:00,3,0.0904
"MRS1",2018-07-24 12:00:00,4,0.1877
"MRS1",2018-07-24 12:00:00,5,0.2196
"MRS11",2018-07-24 12:00:00,1,0.2552
"MRS11",2018-07-24 12:00:00,2,0.1281
"MRS11",2018-07-24 12:00:00,3,0.3591
"MRS11",2018-07-24 12:00:00,4,0.1681
"MRS11",2018-07-24 12:00:00,5,0.2763
"MRS13A",2018-07-24 12:00:00,1,0.0076
"MRS13A",2018-07-24 12:00:00,2,0.2073
"MRS13A",2018-07-24 12:00:00,3,0.1107
"MRS13A",2018-07-24 12:00:00,4,0.2385
"MRS13A",2018-07-24 12:00:00,5,0.0809
"MRS1",2018-07-24 13:00:00,1,0.1405
"MRS1",2018-07-24 13:00:00,2,0.1405
"MRS1",2018-07-24 13:00:00,3,0.0824
"MRS1",2018-07-24 13:00:00,4,0.179
"MRS1",2018-07-24 13:00:00,5,0.216
"MRS11",2018-07-24 13:00:00,1,0.2538
"MRS11",2018-07-24 13:00:00,2,0.1274
"MRS11",2018-07-24 13:00:00,3,0.3547
"MRS11",2018-07-24 13:00:00,4,0.1688
"MRS11",2018-07-24 13:00:00,5,0.2748
"MRS13A",2018-07-24 13:00:00,1,0.0068
"MRS13A",2018-07-24 13:00:00,2,0.2029
"MRS13A",2018-07-24 13:00:00,3,0.1085
"MRS13A",2018-07-24 13:00:00,4,0.2342
"MRS13A",2018-07-24 13:00:00,5,0.0795
"MRS1",2018-07-24 14:00:00,1,0.1332
"MRS1",2018-07-24 14:00:00,2,0.139
"MRS1",2018-07-24 14:00:00,3,0.0787
"MRS1",2018-07-24 14:00:00,4,0.171
"MRS1",2018-07-24 14:00:00,5,0.2153
"MRS11",2018-07-24 14:00:00,1,0.2523
"MRS11",2018-07-24 14:00:00,2,0.1245
"MRS11",2018-07-24 14:00:00,3,0.3526
"MRS11",2018-07-24 14:00:00,4,0.171
"MRS11",2018-07-24 14:00:00,5,0.2705
"MRS13A",2018-07-24 14:00:00,1,0.0054
"MRS13A",2018-07-24 14:00:00,2,0.2015
"MRS13A",2018-07-24 14:00:00,3,0.1049
"MRS13A",2018-07-24 14:00:00,4,0.2363
"MRS13A",2018-07-24 14:00:00,5,0.078
"MRS1",2018-07-24 15:00:00,1,0.1281
"MRS1",2018-07-24 15:00:00,2,0.1354
"MRS1",2018-07-24 15:00:00,3,0.0758
"MRS1",2018-07-24 15:00:00,4,0.1644
"MRS1",2018-07-24 15:00:00,5,0.2131
"MRS11",2018-07-24 15:00:00,1,0.2472
"MRS11",2018-07-24 15:00:00,2,0.123
"MRS11",2018-07-24 15:00:00,3,0.3489
"MRS11",2018-07-24 15:00:00,4,0.1688
"MRS11",2018-07-24 15:00:00,5,0.2647
"MRS13A",2018-07-24 15:00:00,1,0.0046
"MRS13A",2018-07-24 15:00:00,2,0.1993
"MRS13A",2018-07-24 15:00:00,3,0.1049
"MRS13A",2018-07-24 15:00:00,4,0.2327
"MRS13A",2018-07-24 15:00:00,5,0.0751
"MRS1",2018-07-24 16:00:00,1,0.1252
"MRS1",2018-07-24 16:00:00,2,0.1332
"MRS1",2018-07-24 16:00:00,3,0.0722
"MRS1",2018-07-24 16:00:00,4,0.1601
"MRS1",2018-07-24 16:00:00,5,0.2109
"MRS11",2018-07-24 16:00:00,1,0.2501
"MRS11",2018-07-24 16:00:00,2,0.1223
"MRS11",2018-07-24 16:00:00,3,0.3475
"MRS11",2018-07-24 16:00:00,4,0.1695
"MRS11",2018-07-24 16:00:00,5,0.2654
"MRS13A",2018-07-24 16:00:00,1,0.0039
"MRS13A",2018-07-24 16:00:00,2,0.1986
"MRS13A",2018-07-24 16:00:00,3,0.1034
"MRS13A",2018-07-24 16:00:00,4,0.2313
"MRS13A",2018-07-24 16:00:00,5,0.0744
"MRS1",2018-07-24 17:00:00,1,0.1209
"MRS1",2018-07-24 17:00:00,2,0.131
"MRS1",2018-07-24 17:00:00,3,0.0693
"MRS1",2018-07-24 17:00:00,4,0.1572
"MRS1",2018-07-24 17:00:00,5,0.2058
"MRS11",2018-07-24 17:00:00,1,0.2458
"MRS11",2018-07-24 17:00:00,2,0.1209
"MRS11",2018-07-24 17:00:00,3,0.346
"MRS11",2018-07-24 17:00:00,4,0.1652
"MRS11",2018-07-24 17:00:00,5,0.2625
"MRS13A",2018-07-24 17:00:00,1,0.0032
"MRS13A",2018-07-24 17:00:00,2,0.1964
"MRS13A",2018-07-24 17:00:00,3,0.1027
"MRS13A",2018-07-24 17:00:00,4,0.2298
"MRS13A",2018-07-24 17:00:00,5,0.0722
"MRS1",2018-07-24 18:00:00,1,0.118
"MRS1",2018-07-24 18:00:00,2,0.1296
"MRS1",2018-07-24 18:00:00,3,0.0671
"MRS1",2018-07-24 18:00:00,4,0.1514
"MRS1",2018-07-24 18:00:00,5,0.2044
"MRS11",2018-07-24 18:00:00,1,0.2451
"MRS11",2018-07-24 18:00:00,2,0.1201
"MRS11",2018-07-24 18:00:00,3,0.3446
"MRS11",2018-07-24 18:00:00,4,0.1644
"MRS11",2018-07-24 18:00:00,5,0.2618
"MRS13A",2018-07-24 18:00:00,1,0.0039
"MRS13A",2018-07-24 18:00:00,2,0.1957
"MRS13A",2018-07-24 18:00:00,3,0.1005
"MRS13A",2018-07-24 18:00:00,4,0.2276
"MRS13A",2018-07-24 18:00:00,5,0.0707
"MRS1",2018-07-24 19:00:00,1,0.1158
"MRS1",2018-07-24 19:00:00,2,0.1281
"MRS1",2018-07-24 19:00:00,3,0.0671
"MRS1",2018-07-24 19:00:00,4,0.1485
"MRS1",2018-07-24 19:00:00,5,0.2
"MRS11",2018-07-24 19:00:00,1,0.2422
"MRS11",2018-07-24 19:00:00,2,0.1187
"MRS11",2018-07-24 19:00:00,3,0.3431
"MRS11",2018-07-24 19:00:00,4,0.1644
"MRS11",2018-07-24 19:00:00,5,0.2625
"MRS13A",2018-07-24 19:00:00,1,0.0017
"MRS13A",2018-07-24 19:00:00,2,0.1964
"MRS13A",2018-07-24 19:00:00,3,0.0991
"MRS13A",2018-07-24 19:00:00,4,0.2269
"MRS13A",2018-07-24 19:00:00,5,0.0707
"MRS1",2018-07-24 20:00:00,1,0.1143
"MRS1",2018-07-24 20:00:00,2,0.1274
"MRS1",2018-07-24 20:00:00,3,0.0657
"MRS1",2018-07-24 20:00:00,4,0.1477
"MRS1",2018-07-24 20:00:00,5,0.1986
"MRS11",2018-07-24 20:00:00,1,0.2407
"MRS11",2018-07-24 20:00:00,2,0.118
"MRS11",2018-07-24 20:00:00,3,0.3417
"MRS11",2018-07-24 20:00:00,4,0.1637
"MRS11",2018-07-24 20:00:00,5,0.261
"MRS13A",2018-07-24 20:00:00,1,0.0032
"MRS13A",2018-07-24 20:00:00,2,0.1957
"MRS13A",2018-07-24 20:00:00,3,0.0983
"MRS13A",2018-07-24 20:00:00,4,0.2262
"MRS13A",2018-07-24 20:00:00,5,0.07
"MRS1",2018-07-24 21:00:00,1,0.1114
"MRS1",2018-07-24 21:00:00,2,0.1259
"MRS1",2018-07-24 21:00:00,3,0.0642
"MRS1",2018-07-24 21:00:00,4,0.1463
"MRS1",2018-07-24 21:00:00,5,0.1964
"MRS11",2018-07-24 21:00:00,1,0.2392
"MRS11",2018-07-24 21:00:00,2,0.1165
"MRS11",2018-07-24 21:00:00,3,0.3424
"MRS11",2018-07-24 21:00:00,4,0.163
"MRS11",2018-07-24 21:00:00,5,0.261
"MRS13A",2018-07-24 21:00:00,1,0.001
"MRS13A",2018-07-24 21:00:00,2,0.1942
"MRS13A",2018-07-24 21:00:00,3,0.0983
"MRS13A",2018-07-24 21:00:00,4,0.2247
"MRS13A",2018-07-24 21:00:00,5,0.0693
"MRS1",2018-07-24 22:00:00,1,0.11
"MRS1",2018-07-24 22:00:00,2,0.1252
"MRS1",2018-07-24 22:00:00,3,0.0628
"MRS1",2018-07-24 22:00:00,4,0.1434
"MRS1",2018-07-24 22:00:00,5,0.1949
"MRS11",2018-07-24 22:00:00,1,0.2392
"MRS11",2018-07-24 22:00:00,2,0.1158
"MRS11",2018-07-24 22:00:00,3,0.3431
"MRS11",2018-07-24 22:00:00,4,0.1623
"MRS11",2018-07-24 22:00:00,5,0.261
"MRS13A",2018-07-24 22:00:00,1,0.001
"MRS13A",2018-07-24 22:00:00,2,0.1942
"MRS13A",2018-07-24 22:00:00,3,0.0962
"MRS13A",2018-07-24 22:00:00,4,0.224
"MRS13A",2018-07-24 22:00:00,5,0.0678
"MRS1",2018-07-24 23:00:00,1,0.1092
"MRS1",2018-07-24 23:00:00,2,0.1245
"MRS1",2018-07-24 23:00:00,3,0.062
"MRS1",2018-07-24 23:00:00,4,0.1426
"MRS1",2018-07-24 23:00:00,5,0.1942
"MRS11",2018-07-24 23:00:00,1,0.2385
"MRS11",2018-07-24 23:00:00,2,0.115
"MRS11",2018-07-24 23:00:00,3,0.3431
"MRS11",2018-07-24 23:00:00,4,0.163
"MRS11",2018-07-24 23:00:00,5,0.261
"MRS13A",2018-07-24 23:00:00,1,3e-04
"MRS13A",2018-07-24 23:00:00,2,0.1942
"MRS13A",2018-07-24 23:00:00,3,0.0962
"MRS13A",2018-07-24 23:00:00,4,0.2233
"MRS13A",2018-07-24 23:00:00,5,0.0686
"MRS1",2018-07-25 00:00:00,1,0.1078
"MRS1",2018-07-25 00:00:00,2,0.1238
"MRS1",2018-07-25 00:00:00,3,0.062
"MRS1",2018-07-25 00:00:00,4,0.1405
"MRS1",2018-07-25 00:00:00,5,0.1928
"MRS11",2018-07-25 00:00:00,1,0.2378
"MRS11",2018-07-25 00:00:00,2,0.115
"MRS11",2018-07-25 00:00:00,3,0.3409
"MRS11",2018-07-25 00:00:00,4,0.1623
"MRS11",2018-07-25 00:00:00,5,0.2596
"MRS13A",2018-07-25 00:00:00,1,3e-04
"MRS13A",2018-07-25 00:00:00,2,0.1935
"MRS13A",2018-07-25 00:00:00,3,0.0947
"MRS13A",2018-07-25 00:00:00,4,0.2225
"MRS13A",2018-07-25 00:00:00,5,0.0678
"MRS1",2018-07-25 01:00:00,1,0.1071
"MRS1",2018-07-25 01:00:00,2,0.123
"MRS1",2018-07-25 01:00:00,3,0.062
"MRS1",2018-07-25 01:00:00,4,0.1397
"MRS1",2018-07-25 01:00:00,5,0.1913
"MRS11",2018-07-25 01:00:00,1,0.2371
"MRS11",2018-07-25 01:00:00,2,0.115
"MRS11",2018-07-25 01:00:00,3,0.3402
"MRS11",2018-07-25 01:00:00,4,0.1623
"MRS11",2018-07-25 01:00:00,5,0.2603
"MRS13A",2018-07-25 01:00:00,1,-4e-04
"MRS13A",2018-07-25 01:00:00,2,0.1928
"MRS13A",2018-07-25 01:00:00,3,0.0947
"MRS13A",2018-07-25 01:00:00,4,0.2218
"MRS13A",2018-07-25 01:00:00,5,0.0671
"MRS1",2018-07-25 02:00:00,1,0.1063
"MRS1",2018-07-25 02:00:00,2,0.123
"MRS1",2018-07-25 02:00:00,3,0.0598
"MRS1",2018-07-25 02:00:00,4,0.139
"MRS1",2018-07-25 02:00:00,5,0.1906
"MRS11",2018-07-25 02:00:00,1,0.2371
"MRS11",2018-07-25 02:00:00,2,0.115
"MRS11",2018-07-25 02:00:00,3,0.3402
"MRS11",2018-07-25 02:00:00,4,0.1623
"MRS11",2018-07-25 02:00:00,5,0.2589
"MRS13A",2018-07-25 02:00:00,1,-4e-04
"MRS13A",2018-07-25 02:00:00,2,0.1928
"MRS13A",2018-07-25 02:00:00,3,0.094
"MRS13A",2018-07-25 02:00:00,4,0.2211
"MRS13A",2018-07-25 02:00:00,5,0.0671
"MRS1",2018-07-25 03:00:00,1,0.1049
"MRS1",2018-07-25 03:00:00,2,0.1223
"MRS1",2018-07-25 03:00:00,3,0.0584
"MRS1",2018-07-25 03:00:00,4,0.1383
"MRS1",2018-07-25 03:00:00,5,0.1899
"MRS11",2018-07-25 03:00:00,1,0.2378
"MRS11",2018-07-25 03:00:00,2,0.1143
"MRS11",2018-07-25 03:00:00,3,0.3395
"MRS11",2018-07-25 03:00:00,4,0.1615
"MRS11",2018-07-25 03:00:00,5,0.2589
"MRS13A",2018-07-25 03:00:00,1,-4e-04
"MRS13A",2018-07-25 03:00:00,2,0.1928
"MRS13A",2018-07-25 03:00:00,3,0.094
"MRS13A",2018-07-25 03:00:00,4,0.2204
"MRS13A",2018-07-25 03:00:00,5,0.0671
"MRS1",2018-07-25 04:00:00,1,0.1049
"MRS1",2018-07-25 04:00:00,2,0.1216
"MRS1",2018-07-25 04:00:00,3,0.0584
"MRS1",2018-07-25 04:00:00,4,0.1376
"MRS1",2018-07-25 04:00:00,5,0.1899
"MRS11",2018-07-25 04:00:00,1,0.2378
"MRS11",2018-07-25 04:00:00,2,0.1143
"MRS11",2018-07-25 04:00:00,3,0.338
"MRS11",2018-07-25 04:00:00,4,0.1615
"MRS11",2018-07-25 04:00:00,5,0.2596
"MRS13A",2018-07-25 04:00:00,1,-4e-04
"MRS13A",2018-07-25 04:00:00,2,0.1928
"MRS13A",2018-07-25 04:00:00,3,0.0933
"MRS13A",2018-07-25 04:00:00,4,0.2204
"MRS13A",2018-07-25 04:00:00,5,0.0664
"MRS1",2018-07-25 05:00:00,1,0.1034
"MRS1",2018-07-25 05:00:00,2,0.1216
"MRS1",2018-07-25 05:00:00,3,0.0577
"MRS1",2018-07-25 05:00:00,4,0.1368
"MRS1",2018-07-25 05:00:00,5,0.1884
"MRS11",2018-07-25 05:00:00,1,0.2378
"MRS11",2018-07-25 05:00:00,2,0.1143
"MRS11",2018-07-25 05:00:00,3,0.3402
"MRS11",2018-07-25 05:00:00,4,0.1615
"MRS11",2018-07-25 05:00:00,5,0.261
"MRS13A",2018-07-25 05:00:00,1,0.001
"MRS13A",2018-07-25 05:00:00,2,0.1928
"MRS13A",2018-07-25 05:00:00,3,0.0925
"MRS13A",2018-07-25 05:00:00,4,0.2196
"MRS13A",2018-07-25 05:00:00,5,0.0657
"MRS1",2018-07-25 06:00:00,1,0.1027
"MRS1",2018-07-25 06:00:00,2,0.1209
"MRS1",2018-07-25 06:00:00,3,0.0577
"MRS1",2018-07-25 06:00:00,4,0.1361
"MRS1",2018-07-25 06:00:00,5,0.1877
"MRS11",2018-07-25 06:00:00,1,0.2385
"MRS11",2018-07-25 06:00:00,2,0.1143
"MRS11",2018-07-25 06:00:00,3,0.3402
"MRS11",2018-07-25 06:00:00,4,0.1623
"MRS11",2018-07-25 06:00:00,5,0.261
"MRS13A",2018-07-25 06:00:00,1,3e-04
"MRS13A",2018-07-25 06:00:00,2,0.192
"MRS13A",2018-07-25 06:00:00,3,0.0925
"MRS13A",2018-07-25 06:00:00,4,0.2196
"MRS13A",2018-07-25 06:00:00,5,0.0657
"MRS1",2018-07-25 07:00:00,1,0.102
"MRS1",2018-07-25 07:00:00,2,0.1201
"MRS1",2018-07-25 07:00:00,3,0.0569
"MRS1",2018-07-25 07:00:00,4,0.1354
"MRS1",2018-07-25 07:00:00,5,0.1877
"MRS11",2018-07-25 07:00:00,1,0.2378
"MRS11",2018-07-25 07:00:00,2,0.115
"MRS11",2018-07-25 07:00:00,3,0.3388
"MRS11",2018-07-25 07:00:00,4,0.1615
"MRS11",2018-07-25 07:00:00,5,0.2603
"MRS13A",2018-07-25 07:00:00,1,3e-04
"MRS13A",2018-07-25 07:00:00,2,0.192
"MRS13A",2018-07-25 07:00:00,3,0.0918
"MRS13A",2018-07-25 07:00:00,4,0.2189
"MRS13A",2018-07-25 07:00:00,5,0.0649
"MRS1",2018-07-25 08:00:00,1,0.1012
"MRS1",2018-07-25 08:00:00,2,0.1201
"MRS1",2018-07-25 08:00:00,3,0.0555
"MRS1",2018-07-25 08:00:00,4,0.1368
"MRS1",2018-07-25 08:00:00,5,0.1884
"MRS11",2018-07-25 08:00:00,1,0.2385
"MRS11",2018-07-25 08:00:00,2,0.1143
"MRS11",2018-07-25 08:00:00,3,0.338
"MRS11",2018-07-25 08:00:00,4,0.1615
"MRS11",2018-07-25 08:00:00,5,0.2603
"MRS13A",2018-07-25 08:00:00,1,0.001
"MRS13A",2018-07-25 08:00:00,2,0.1913
"MRS13A",2018-07-25 08:00:00,3,0.0925
"MRS13A",2018-07-25 08:00:00,4,0.2189
"MRS13A",2018-07-25 08:00:00,5,0.0642
"MRS1",2018-07-25 09:00:00,1,0.0998
"MRS1",2018-07-25 09:00:00,2,0.1194
"MRS1",2018-07-25 09:00:00,3,0.0548
"MRS1",2018-07-25 09:00:00,4,0.1361
"MRS1",2018-07-25 09:00:00,5,0.1877
"MRS11",2018-07-25 09:00:00,1,0.2392
"MRS11",2018-07-25 09:00:00,2,0.1129
"MRS11",2018-07-25 09:00:00,3,0.338
"MRS11",2018-07-25 09:00:00,4,0.1608
"MRS11",2018-07-25 09:00:00,5,0.261
"MRS13A",2018-07-25 09:00:00,1,3e-04
"MRS13A",2018-07-25 09:00:00,2,0.1913
"MRS13A",2018-07-25 09:00:00,3,0.0904
"MRS13A",2018-07-25 09:00:00,4,0.2182
"MRS13A",2018-07-25 09:00:00,5,0.0642
"MRS1",2018-07-25 10:00:00,1,0.0998
"MRS1",2018-07-25 10:00:00,2,0.1194
"MRS1",2018-07-25 10:00:00,3,0.0555
"MRS1",2018-07-25 10:00:00,4,0.1361
"MRS1",2018-07-25 10:00:00,5,0.1877
"MRS11",2018-07-25 10:00:00,1,0.2385
"MRS11",2018-07-25 10:00:00,2,0.1129
"MRS11",2018-07-25 10:00:00,3,0.3351
"MRS11",2018-07-25 10:00:00,4,0.1608
"MRS11",2018-07-25 10:00:00,5,0.2603
"MRS13A",2018-07-25 10:00:00,1,0.0061
"MRS13A",2018-07-25 10:00:00,2,0.1906
"MRS13A",2018-07-25 10:00:00,3,0.0904
"MRS13A",2018-07-25 10:00:00,4,0.2175
"MRS13A",2018-07-25 10:00:00,5,0.0635
"MRS1",2018-07-25 11:00:00,1,0.0998
"MRS1",2018-07-25 11:00:00,2,0.1201
"MRS1",2018-07-25 11:00:00,3,0.0555
"MRS1",2018-07-25 11:00:00,4,0.1347
"MRS1",2018-07-25 11:00:00,5,0.1899
"MRS11",2018-07-25 11:00:00,1,0.2451
"MRS11",2018-07-25 11:00:00,2,0.1129
"MRS11",2018-07-25 11:00:00,3,0.3351
"MRS11",2018-07-25 11:00:00,4,0.1615
"MRS11",2018-07-25 11:00:00,5,0.2618
"MRS13A",2018-07-25 11:00:00,1,0.0017
"MRS13A",2018-07-25 11:00:00,2,0.192
"MRS13A",2018-07-25 11:00:00,3,0.0896
"MRS13A",2018-07-25 11:00:00,4,0.224
"MRS13A",2018-07-25 11:00:00,5,0.0649
"MRS1",2018-07-25 12:00:00,1,0.0991
"MRS1",2018-07-25 12:00:00,2,0.1209
"MRS1",2018-07-25 12:00:00,3,0.0548
"MRS1",2018-07-25 12:00:00,4,0.1339
"MRS1",2018-07-25 12:00:00,5,0.1884
"MRS11",2018-07-25 12:00:00,1,0.248
"MRS11",2018-07-25 12:00:00,2,0.1107
"MRS11",2018-07-25 12:00:00,3,0.3337
"MRS11",2018-07-25 12:00:00,4,0.1608
"MRS11",2018-07-25 12:00:00,5,0.2639
"MRS13A",2018-07-25 12:00:00,1,0.0017
"MRS13A",2018-07-25 12:00:00,2,0.1913
"MRS13A",2018-07-25 12:00:00,3,0.0867
"MRS13A",2018-07-25 12:00:00,4,0.2211
"MRS13A",2018-07-25 12:00:00,5,0.062
"MRS1",2018-07-25 13:00:00,1,0.0983
"MRS1",2018-07-25 13:00:00,2,0.1194
"MRS1",2018-07-25 13:00:00,3,0.0548
"MRS1",2018-07-25 13:00:00,4,0.1339
"MRS1",2018-07-25 13:00:00,5,0.1877
"MRS11",2018-07-25 13:00:00,1,0.2407
"MRS11",2018-07-25 13:00:00,2,0.1092
"MRS11",2018-07-25 13:00:00,3,0.3293
"MRS11",2018-07-25 13:00:00,4,0.1601
"MRS11",2018-07-25 13:00:00,5,0.2618
"MRS13A",2018-07-25 13:00:00,1,0.001
"MRS13A",2018-07-25 13:00:00,2,0.1891
"MRS13A",2018-07-25 13:00:00,3,0.086
"MRS13A",2018-07-25 13:00:00,4,0.216
"MRS13A",2018-07-25 13:00:00,5,0.0606
"MRS1",2018-07-25 14:00:00,1,0.0976
"MRS1",2018-07-25 14:00:00,2,0.1165
"MRS1",2018-07-25 14:00:00,3,0.0548
"MRS1",2018-07-25 14:00:00,4,0.1318
"MRS1",2018-07-25 14:00:00,5,0.1884
"MRS11",2018-07-25 14:00:00,1,0.2392
"MRS11",2018-07-25 14:00:00,2,0.1078
"MRS11",2018-07-25 14:00:00,3,0.3293
"MRS11",2018-07-25 14:00:00,4,0.1594
"MRS11",2018-07-25 14:00:00,5,0.2596
"MRS13A",2018-07-25 14:00:00,1,3e-04
"MRS13A",2018-07-25 14:00:00,2,0.1877
"MRS13A",2018-07-25 14:00:00,3,0.0874
"MRS13A",2018-07-25 14:00:00,4,0.2131
"MRS13A",2018-07-25 14:00:00,5,0.0598
"MRS1",2018-07-25 15:00:00,1,0.0969
"MRS1",2018-07-25 15:00:00,2,0.1165
"MRS1",2018-07-25 15:00:00,3,0.054
"MRS1",2018-07-25 15:00:00,4,0.1318
"MRS1",2018-07-25 15:00:00,5,0.1884
"MRS11",2018-07-25 15:00:00,1,0.2414
"MRS11",2018-07-25 15:00:00,2,0.1078
"MRS11",2018-07-25 15:00:00,3,0.3293
"MRS11",2018-07-25 15:00:00,4,0.1594
"MRS11",2018-07-25 15:00:00,5,0.2625
"MRS13A",2018-07-25 15:00:00,1,3e-04
"MRS13A",2018-07-25 15:00:00,2,0.1862
"MRS13A",2018-07-25 15:00:00,3,0.0867
"MRS13A",2018-07-25 15:00:00,4,0.2116
"MRS13A",2018-07-25 15:00:00,5,0.0606
"MRS1",2018-07-25 16:00:00,1,0.0983
"MRS1",2018-07-25 16:00:00,2,0.1274
"MRS1",2018-07-25 16:00:00,3,0.0598
"MRS1",2018-07-25 16:00:00,4,0.2436
"MRS1",2018-07-25 16:00:00,5,0.2196
"MRS11",2018-07-25 16:00:00,1,0.2509
"MRS11",2018-07-25 16:00:00,2,0.1114
"MRS11",2018-07-25 16:00:00,3,0.3787
"MRS11",2018-07-25 16:00:00,4,0.2029
"MRS11",2018-07-25 16:00:00,5,0.2959
"MRS13A",2018-07-25 16:00:00,1,0.046
"MRS13A",2018-07-25 16:00:00,2,0.1848
"MRS13A",2018-07-25 16:00:00,3,0.1012
"MRS13A",2018-07-25 16:00:00,4,0.208
"MRS13A",2018-07-25 16:00:00,5,0.1652
"MRS1",2018-07-25 17:00:00,1,0.0991
"MRS1",2018-07-25 17:00:00,2,0.1332
"MRS1",2018-07-25 17:00:00,3,0.062
"MRS1",2018-07-25 17:00:00,4,0.2451
"MRS1",2018-07-25 17:00:00,5,0.2204
"MRS11",2018-07-25 17:00:00,1,0.2516
"MRS11",2018-07-25 17:00:00,2,0.1143
"MRS11",2018-07-25 17:00:00,3,0.3758
"MRS11",2018-07-25 17:00:00,4,0.1775
"MRS11",2018-07-25 17:00:00,5,0.2821
"MRS13A",2018-07-25 17:00:00,1,0.0373
"MRS13A",2018-07-25 17:00:00,2,0.1855
"MRS13A",2018-07-25 17:00:00,3,0.1056
"MRS13A",2018-07-25 17:00:00,4,0.2305
"MRS13A",2018-07-25 17:00:00,5,0.131
"MRS1",2018-07-25 18:00:00,1,0.0998
"MRS1",2018-07-25 18:00:00,2,0.1325
"MRS1",2018-07-25 18:00:00,3,0.0628
"MRS1",2018-07-25 18:00:00,4,0.2407
"MRS1",2018-07-25 18:00:00,5,0.2196
"MRS11",2018-07-25 18:00:00,1,0.2487
"MRS11",2018-07-25 18:00:00,2,0.1165
"MRS11",2018-07-25 18:00:00,3,0.3707
"MRS11",2018-07-25 18:00:00,4,0.1724
"MRS11",2018-07-25 18:00:00,5,0.2785
"MRS13A",2018-07-25 18:00:00,1,0.0315
"MRS13A",2018-07-25 18:00:00,2,0.1848
"MRS13A",2018-07-25 18:00:00,3,0.1049
"MRS13A",2018-07-25 18:00:00,4,0.2363
"MRS13A",2018-07-25 18:00:00,5,0.1194
"MRS1",2018-07-25 19:00:00,1,0.0998
"MRS1",2018-07-25 19:00:00,2,0.1318
"MRS1",2018-07-25 19:00:00,3,0.0628
"MRS1",2018-07-25 19:00:00,4,0.2385
"MRS1",2018-07-25 19:00:00,5,0.2175
"MRS11",2018-07-25 19:00:00,1,0.2451
"MRS11",2018-07-25 19:00:00,2,0.115
"MRS11",2018-07-25 19:00:00,3,0.3671
"MRS11",2018-07-25 19:00:00,4,0.1688
"MRS11",2018-07-25 19:00:00,5,0.2763
"MRS13A",2018-07-25 19:00:00,1,0.0264
"MRS13A",2018-07-25 19:00:00,2,0.184
"MRS13A",2018-07-25 19:00:00,3,0.1042
"MRS13A",2018-07-25 19:00:00,4,0.2385
"MRS13A",2018-07-25 19:00:00,5,0.1129
"MRS1",2018-07-25 20:00:00,1,0.0998
